season,round,race_name,circuit,driver,team,grid,position,points,status
2010,14,Italian Grand Prix,monza,hulkenberg,Williams,8,7,6.0,Finished
2010,14,Italian Grand Prix,monza,kubica,Renault,9,8,4.0,Finished
2010,14,Italian Grand Prix,monza,michael_schumacher,Mercedes,12,9,2.0,Finished
2010,14,Italian Grand Prix,monza,barrichello,Williams,10,10,1.0,Finished
2010,14,Italian Grand Prix,monza,buemi,Toro Rosso,14,11,0.0,Finished
2010,14,Italian Grand Prix,monza,liuzzi,Force India,19,12,0.0,Finished
2010,14,Italian Grand Prix,monza,petrov,Renault,20,13,0.0,Finished
2010,14,Italian Grand Prix,monza,rosa,Sauber,16,14,0.0,+1 Lap
2010,14,Italian Grand Prix,monza,alguersuari,Toro Rosso,15,15,0.0,+1 Lap
2010,14,Italian Grand Prix,monza,sutil,Force India,11,16,0.0,+1 Lap
2010,14,Italian Grand Prix,monza,glock,Virgin,24,17,0.0,+2 Laps
2010,14,Italian Grand Prix,monza,kovalainen,Lotus,18,18,0.0,+2 Laps
2010,14,Italian Grand Prix,monza,yamamoto,HRT,23,19,0.0,+2 Laps
2010,14,Italian Grand Prix,monza,grassi,Virgin,21,20,0.0,+3 Laps
2010,14,Italian Grand Prix,monza,trulli,Lotus,17,\N,0.0,Engine
2010,14,Italian Grand Prix,monza,bruno_senna,HRT,22,\N,0.0,Retired
2010,14,Italian Grand Prix,monza,hamilton,McLaren,5,\N,0.0,Collision
2010,14,Italian Grand Prix,monza,kobayashi,Sauber,13,\N,0.0,Gearbox
2010,15,Singapore Grand Prix,marina_bay,alonso,Ferrari,1,1,25.0,Finished
2010,15,Singapore Grand Prix,marina_bay,vettel,Red Bull,2,2,18.0,Finished
2010,15,Singapore Grand Prix,marina_bay,webber,Red Bull,5,3,15.0,Finished
2010,15,Singapore Grand Prix,marina_bay,button,McLaren,4,4,12.0,Finished
2010,15,Singapore Grand Prix,marina_bay,rosberg,Mercedes,7,5,10.0,Finished
2010,15,Singapore Grand Prix,marina_bay,barrichello,Williams,6,6,8.0,Finished
2010,15,Singapore Grand Prix,marina_bay,kubica,Renault,8,7,6.0,Finished
2010,15,Singapore Grand Prix,marina_bay,massa,Ferrari,24,8,4.0,Finished
2010,15,Singapore Grand Prix,marina_bay,sutil,Force India,15,9,2.0,Finished
2010,15,Singapore Grand Prix,marina_bay,hulkenberg,Williams,17,10,1.0,Finished
2010,15,Singapore Grand Prix,marina_bay,petrov,Renault,12,11,0.0,+1 Lap
2010,15,Singapore Grand Prix,marina_bay,alguersuari,Toro Rosso,11,12,0.0,+1 Lap
2010,15,Singapore Grand Prix,marina_bay,michael_schumacher,Mercedes,9,13,0.0,+1 Lap
2010,15,Singapore Grand Prix,marina_bay,buemi,Toro Rosso,13,14,0.0,+1 Lap
2010,15,Singapore Grand Prix,marina_bay,grassi,Virgin,20,15,0.0,+2 Laps
2010,15,Singapore Grand Prix,marina_bay,kovalainen,Lotus,19,16,0.0,Engine
2010,15,Singapore Grand Prix,marina_bay,glock,Virgin,18,\N,0.0,Hydraulics
2010,15,Singapore Grand Prix,marina_bay,heidfeld,Sauber,14,\N,0.0,Collision
2010,15,Singapore Grand Prix,marina_bay,hamilton,McLaren,3,\N,0.0,Collision
2010,15,Singapore Grand Prix,marina_bay,klien,HRT,22,\N,0.0,Hydraulics
2010,15,Singapore Grand Prix,marina_bay,kobayashi,Sauber,10,\N,0.0,Accident
2010,15,Singapore Grand Prix,marina_bay,bruno_senna,HRT,23,\N,0.0,Accident
2010,15,Singapore Grand Prix,marina_bay,trulli,Lotus,21,\N,0.0,Hydraulics
2010,15,Singapore Grand Prix,marina_bay,liuzzi,Force India,16,\N,0.0,Collision
2010,16,Japanese Grand Prix,suzuka,vettel,Red Bull,1,1,25.0,Finished
2010,16,Japanese Grand Prix,suzuka,webber,Red Bull,2,2,18.0,Finished
2010,16,Japanese Grand Prix,suzuka,alonso,Ferrari,4,3,15.0,Finished
2010,16,Japanese Grand Prix,suzuka,button,McLaren,5,4,12.0,Finished
2010,16,Japanese Grand Prix,suzuka,hamilton,McLaren,8,5,10.0,Finished
2010,16,Japanese Grand Prix,suzuka,michael_schumacher,Mercedes,10,6,8.0,Finished
2010,16,Japanese Grand Prix,suzuka,kobayashi,Sauber,14,7,6.0,Finished
2010,16,Japanese Grand Prix,suzuka,heidfeld,Sauber,11,8,4.0,Finished
2010,16,Japanese Grand Prix,suzuka,barrichello,Williams,7,9,2.0,Finished
2010,16,Japanese Grand Prix,suzuka,buemi,Toro Rosso,18,10,1.0,Finished
2010,16,Japanese Grand Prix,suzuka,alguersuari,Toro Rosso,16,11,0.0,+1 Lap
2010,16,Japanese Grand Prix,suzuka,kovalainen,Lotus,20,12,0.0,+1 Lap
2010,16,Japanese Grand Prix,suzuka,trulli,Lotus,19,13,0.0,+2 Laps
2010,16,Japanese Grand Prix,suzuka,glock,Virgin,22,14,0.0,+2 Laps
2010,16,Japanese Grand Prix,suzuka,bruno_senna,HRT,23,15,0.0,+2 Laps
2010,16,Japanese Grand Prix,suzuka,yamamoto,HRT,24,16,0.0,+3 Laps
2010,16,Japanese Grand Prix,suzuka,rosberg,Mercedes,6,\N,0.0,Suspension
2010,16,Japanese Grand Prix,suzuka,sutil,Force India,15,\N,0.0,Oil leak
2010,16,Japanese Grand Prix,suzuka,kubica,Renault,3,\N,0.0,Wheel
2010,16,Japanese Grand Prix,suzuka,hulkenberg,Williams,9,\N,0.0,Accident
2010,16,Japanese Grand Prix,suzuka,massa,Ferrari,12,\N,0.0,Accident
2010,16,Japanese Grand Prix,suzuka,petrov,Renault,13,\N,0.0,Accident
2010,16,Japanese Grand Prix,suzuka,liuzzi,Force India,17,\N,0.0,Accident
2010,16,Japanese Grand Prix,suzuka,grassi,Virgin,21,\N,0.0,Suspension
2010,17,Korean Grand Prix,yeongam,alonso,Ferrari,3,1,25.0,Finished
2010,17,Korean Grand Prix,yeongam,hamilton,McLaren,4,2,18.0,Finished
2010,17,Korean Grand Prix,yeongam,massa,Ferrari,6,3,15.0,Finished
2010,17,Korean Grand Prix,yeongam,michael_schumacher,Mercedes,9,4,12.0,Finished
2010,17,Korean Grand Prix,yeongam,kubica,Renault,8,5,10.0,Finished
2010,17,Korean Grand Prix,yeongam,liuzzi,Force India,17,6,8.0,Finished
2010,17,Korean Grand Prix,yeongam,barrichello,Williams,10,7,6.0,Finished
2010,17,Korean Grand Prix,yeongam,kobayashi,Sauber,12,8,4.0,Finished
2010,17,Korean Grand Prix,yeongam,heidfeld,Sauber,13,9,2.0,Finished
2010,17,Korean Grand Prix,yeongam,hulkenberg,Williams,11,10,1.0,Finished
2010,17,Korean Grand Prix,yeongam,alguersuari,Toro Rosso,15,11,0.0,Finished
2010,17,Korean Grand Prix,yeongam,button,McLaren,7,12,0.0,Finished
2010,17,Korean Grand Prix,yeongam,kovalainen,Lotus,21,13,0.0,+1 Lap
2010,17,Korean Grand Prix,yeongam,bruno_senna,HRT,24,14,0.0,+2 Laps
2010,17,Korean Grand Prix,yeongam,yamamoto,HRT,23,15,0.0,+2 Laps
2010,17,Korean Grand Prix,yeongam,sutil,Force India,14,\N,0.0,Collision
2010,17,Korean Grand Prix,yeongam,vettel,Red Bull,1,\N,0.0,Engine
2010,17,Korean Grand Prix,yeongam,petrov,Renault,20,\N,0.0,Accident
2010,17,Korean Grand Prix,yeongam,glock,Virgin,19,\N,0.0,Collision
2010,17,Korean Grand Prix,yeongam,buemi,Toro Rosso,16,\N,0.0,Collision
2010,17,Korean Grand Prix,yeongam,grassi,Virgin,22,\N,0.0,Accident
2010,17,Korean Grand Prix,yeongam,trulli,Lotus,18,\N,0.0,Hydraulics
2010,17,Korean Grand Prix,yeongam,webber,Red Bull,2,\N,0.0,Accident
2010,17,Korean Grand Prix,yeongam,rosberg,Mercedes,5,\N,0.0,Collision
2010,18,Brazilian Grand Prix,interlagos,vettel,Red Bull,2,1,25.0,Finished
2010,18,Brazilian Grand Prix,interlagos,webber,Red Bull,3,2,18.0,Finished
2010,18,Brazilian Grand Prix,interlagos,alonso,Ferrari,5,3,15.0,Finished
2010,18,Brazilian Grand Prix,interlagos,hamilton,McLaren,4,4,12.0,Finished
2010,18,Brazilian Grand Prix,interlagos,button,McLaren,11,5,10.0,Finished
2010,18,Brazilian Grand Prix,interlagos,rosberg,Mercedes,13,6,8.0,Finished
2010,18,Brazilian Grand Prix,interlagos,michael_schumacher,Mercedes,8,7,6.0,Finished
2010,18,Brazilian Grand Prix,interlagos,hulkenberg,Williams,1,8,4.0,+1 Lap
2010,18,Brazilian Grand Prix,interlagos,kubica,Renault,7,9,2.0,+1 Lap
2010,18,Brazilian Grand Prix,interlagos,kobayashi,Sauber,12,10,1.0,+1 Lap
2010,18,Brazilian Grand Prix,interlagos,alguersuari,Toro Rosso,14,11,0.0,+1 Lap
2010,18,Brazilian Grand Prix,interlagos,sutil,Force India,22,12,0.0,+1 Lap
2010,18,Brazilian Grand Prix,interlagos,buemi,Toro Rosso,19,13,0.0,+1 Lap
2010,18,Brazilian Grand Prix,interlagos,barrichello,Williams,6,14,0.0,+1 Lap
2010,18,Brazilian Grand Prix,interlagos,massa,Ferrari,9,15,0.0,+1 Lap
2010,18,Brazilian Grand Prix,interlagos,petrov,Renault,10,16,0.0,+1 Lap
2010,18,Brazilian Grand Prix,interlagos,heidfeld,Sauber,15,17,0.0,+1 Lap
2010,18,Brazilian Grand Prix,interlagos,kovalainen,Lotus,20,18,0.0,+2 Laps
2010,18,Brazilian Grand Prix,interlagos,trulli,Lotus,18,19,0.0,+2 Laps
2010,18,Brazilian Grand Prix,interlagos,glock,Virgin,17,20,0.0,+2 Laps
2010,18,Brazilian Grand Prix,interlagos,bruno_senna,HRT,24,21,0.0,+2 Laps
2010,18,Brazilian Grand Prix,interlagos,klien,HRT,23,22,0.0,+6 Laps
2010,18,Brazilian Grand Prix,interlagos,grassi,Virgin,21,\N,0.0,+9 Laps
2010,18,Brazilian Grand Prix,interlagos,liuzzi,Force India,16,\N,0.0,Accident
2010,19,Abu Dhabi Grand Prix,yas_marina,vettel,Red Bull,1,1,25.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,hamilton,McLaren,2,2,18.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,button,McLaren,4,3,15.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,rosberg,Mercedes,9,4,12.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,kubica,Renault,11,5,10.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,petrov,Renault,10,6,8.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,alonso,Ferrari,3,7,6.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,webber,Red Bull,5,8,4.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,alguersuari,Toro Rosso,17,9,2.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,massa,Ferrari,6,10,1.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,heidfeld,Sauber,14,11,0.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,barrichello,Williams,7,12,0.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,sutil,Force India,13,13,0.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,kobayashi,Sauber,12,14,0.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,buemi,Toro Rosso,18,15,0.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,hulkenberg,Williams,15,16,0.0,Finished
2010,19,Abu Dhabi Grand Prix,yas_marina,kovalainen,Lotus,20,17,0.0,+1 Lap
2010,19,Abu Dhabi Grand Prix,yas_marina,grassi,Virgin,22,18,0.0,+2 Laps
2010,19,Abu Dhabi Grand Prix,yas_marina,bruno_senna,HRT,23,19,0.0,+2 Laps
2010,19,Abu Dhabi Grand Prix,yas_marina,klien,HRT,24,20,0.0,+2 Laps
2010,19,Abu Dhabi Grand Prix,yas_marina,trulli,Lotus,19,21,0.0,Rear wing
2010,19,Abu Dhabi Grand Prix,yas_marina,glock,Virgin,21,\N,0.0,Gearbox
2010,19,Abu Dhabi Grand Prix,yas_marina,michael_schumacher,Mercedes,8,\N,0.0,Collision
2010,19,Abu Dhabi Grand Prix,yas_marina,liuzzi,Force India,16,\N,0.0,Collision
2011,1,Australian Grand Prix,albert_park,vettel,Red Bull,1,1,25.0,Finished
2011,1,Australian Grand Prix,albert_park,hamilton,McLaren,2,2,18.0,Finished
2011,1,Australian Grand Prix,albert_park,petrov,Renault,6,3,15.0,Finished
2011,1,Australian Grand Prix,albert_park,alonso,Ferrari,5,4,12.0,Finished
2011,1,Australian Grand Prix,albert_park,webber,Red Bull,3,5,10.0,Finished
2011,1,Australian Grand Prix,albert_park,button,McLaren,4,6,8.0,Finished
2011,1,Australian Grand Prix,albert_park,massa,Ferrari,8,7,6.0,Finished
2011,1,Australian Grand Prix,albert_park,buemi,Toro Rosso,10,8,4.0,+1 Lap
2011,1,Australian Grand Prix,albert_park,sutil,Force India,16,9,2.0,+1 Lap
2011,1,Australian Grand Prix,albert_park,resta,Force India,14,10,1.0,+1 Lap
2011,1,Australian Grand Prix,albert_park,alguersuari,Toro Rosso,12,11,0.0,+1 Lap
2011,1,Australian Grand Prix,albert_park,heidfeld,Renault,18,12,0.0,+1 Lap
2011,1,Australian Grand Prix,albert_park,trulli,Lotus,20,13,0.0,+2 Laps
2011,1,Australian Grand Prix,albert_park,ambrosio,Virgin,22,14,0.0,+4 Laps
2011,1,Australian Grand Prix,albert_park,glock,Virgin,21,\N,0.0,+9 Laps
2011,1,Australian Grand Prix,albert_park,barrichello,Williams,17,\N,0.0,Transmission
2011,1,Australian Grand Prix,albert_park,rosberg,Mercedes,7,\N,0.0,Collision
2011,1,Australian Grand Prix,albert_park,kovalainen,Lotus,19,\N,0.0,Water leak
2011,1,Australian Grand Prix,albert_park,michael_schumacher,Mercedes,11,\N,0.0,Collision
2011,1,Australian Grand Prix,albert_park,maldonado,Williams,15,\N,0.0,Transmission
2011,1,Australian Grand Prix,albert_park,kobayashi,Sauber,9,\N,0.0,Disqualified
2011,1,Australian Grand Prix,albert_park,perez,Sauber,13,\N,0.0,Disqualified
2011,2,Malaysian Grand Prix,sepang,vettel,Red Bull,1,1,25.0,Finished
2011,2,Malaysian Grand Prix,sepang,button,McLaren,4,2,18.0,Finished
2011,2,Malaysian Grand Prix,sepang,heidfeld,Renault,6,3,15.0,Finished
2011,2,Malaysian Grand Prix,sepang,webber,Red Bull,3,4,12.0,Finished
2011,2,Malaysian Grand Prix,sepang,massa,Ferrari,7,5,10.0,Finished
2011,2,Malaysian Grand Prix,sepang,alonso,Ferrari,5,6,8.0,Finished
2011,2,Malaysian Grand Prix,sepang,kobayashi,Sauber,10,7,6.0,Finished
2011,2,Malaysian Grand Prix,sepang,hamilton,McLaren,2,8,4.0,Finished
2011,2,Malaysian Grand Prix,sepang,michael_schumacher,Mercedes,11,9,2.0,Finished
2011,2,Malaysian Grand Prix,sepang,resta,Force India,14,10,1.0,Finished
2011,2,Malaysian Grand Prix,sepang,sutil,Force India,17,11,0.0,+1 Lap
2011,2,Malaysian Grand Prix,sepang,rosberg,Mercedes,9,12,0.0,+1 Lap
2011,2,Malaysian Grand Prix,sepang,buemi,Toro Rosso,12,13,0.0,+1 Lap
2011,2,Malaysian Grand Prix,sepang,alguersuari,Toro Rosso,13,14,0.0,+1 Lap
2011,2,Malaysian Grand Prix,sepang,kovalainen,Lotus,19,15,0.0,+1 Lap
2011,2,Malaysian Grand Prix,sepang,glock,Virgin,21,16,0.0,+2 Laps
2011,2,Malaysian Grand Prix,sepang,petrov,Renault,8,17,0.0,Accident
2011,2,Malaysian Grand Prix,sepang,liuzzi,HRT,23,\N,0.0,+10 Laps
2011,2,Malaysian Grand Prix,sepang,ambrosio,Virgin,22,\N,0.0,Accident
2011,2,Malaysian Grand Prix,sepang,trulli,Lotus,20,\N,0.0,Clutch
2011,2,Malaysian Grand Prix,sepang,perez,Sauber,16,\N,0.0,Accident
2011,2,Malaysian Grand Prix,sepang,barrichello,Williams,15,\N,0.0,Gearbox
2011,2,Malaysian Grand Prix,sepang,karthikeyan,HRT,24,\N,0.0,+42 Laps
2011,2,Malaysian Grand Prix,sepang,maldonado,Williams,18,\N,0.0,Engine misfire
2011,3,Chinese Grand Prix,shanghai,hamilton,McLaren,3,1,25.0,Finished
2011,3,Chinese Grand Prix,shanghai,vettel,Red Bull,1,2,18.0,Finished
2011,3,Chinese Grand Prix,shanghai,webber,Red Bull,18,3,15.0,Finished
2011,3,Chinese Grand Prix,shanghai,button,McLaren,2,4,12.0,Finished
2011,3,Chinese Grand Prix,shanghai,rosberg,Mercedes,4,5,10.0,Finished
2011,3,Chinese Grand Prix,shanghai,massa,Ferrari,6,6,8.0,Finished
2011,3,Chinese Grand Prix,shanghai,alonso,Ferrari,5,7,6.0,Finished
2011,3,Chinese Grand Prix,shanghai,michael_schumacher,Mercedes,14,8,4.0,Finished
2011,3,Chinese Grand Prix,shanghai,petrov,Renault,10,9,2.0,Finished
2011,3,Chinese Grand Prix,shanghai,kobayashi,Sauber,13,10,1.0,Finished
2011,3,Chinese Grand Prix,shanghai,resta,Force India,8,11,0.0,Finished
2011,3,Chinese Grand Prix,shanghai,heidfeld,Renault,16,12,0.0,Finished
2011,3,Chinese Grand Prix,shanghai,barrichello,Williams,15,13,0.0,Finished
2011,3,Chinese Grand Prix,shanghai,buemi,Toro Rosso,9,14,0.0,Finished
2011,3,Chinese Grand Prix,shanghai,sutil,Force India,11,15,0.0,+1 Lap
2011,3,Chinese Grand Prix,shanghai,kovalainen,Lotus,19,16,0.0,+1 Lap
2011,3,Chinese Grand Prix,shanghai,perez,Sauber,12,17,0.0,+1 Lap
2011,3,Chinese Grand Prix,shanghai,maldonado,Williams,17,18,0.0,+1 Lap
2011,3,Chinese Grand Prix,shanghai,trulli,Lotus,20,19,0.0,+1 Lap
2011,3,Chinese Grand Prix,shanghai,ambrosio,Virgin,21,20,0.0,+2 Laps
2011,3,Chinese Grand Prix,shanghai,glock,Virgin,22,21,0.0,+2 Laps
2011,3,Chinese Grand Prix,shanghai,liuzzi,HRT,23,22,0.0,+2 Laps
2011,3,Chinese Grand Prix,shanghai,karthikeyan,HRT,24,23,0.0,+2 Laps
2011,3,Chinese Grand Prix,shanghai,alguersuari,Toro Rosso,7,\N,0.0,Wheel
2011,4,Turkish Grand Prix,istanbul,vettel,Red Bull,1,1,25.0,Finished
2011,4,Turkish Grand Prix,istanbul,webber,Red Bull,2,2,18.0,Finished
2011,4,Turkish Grand Prix,istanbul,alonso,Ferrari,5,3,15.0,Finished
2011,4,Turkish Grand Prix,istanbul,hamilton,McLaren,4,4,12.0,Finished
2011,4,Turkish Grand Prix,istanbul,rosberg,Mercedes,3,5,10.0,Finished
2011,4,Turkish Grand Prix,istanbul,button,McLaren,6,6,8.0,Finished
2011,4,Turkish Grand Prix,istanbul,heidfeld,Renault,9,7,6.0,Finished
2011,4,Turkish Grand Prix,istanbul,petrov,Renault,7,8,4.0,Finished
2011,4,Turkish Grand Prix,istanbul,buemi,Toro Rosso,16,9,2.0,Finished
2011,4,Turkish Grand Prix,istanbul,kobayashi,Sauber,24,10,1.0,Finished
2011,4,Turkish Grand Prix,istanbul,massa,Ferrari,10,11,0.0,Finished
2011,4,Turkish Grand Prix,istanbul,michael_schumacher,Mercedes,8,12,0.0,Finished
2011,4,Turkish Grand Prix,istanbul,sutil,Force India,12,13,0.0,+1 Lap
2011,4,Turkish Grand Prix,istanbul,perez,Sauber,15,14,0.0,+1 Lap
2011,4,Turkish Grand Prix,istanbul,barrichello,Williams,11,15,0.0,+1 Lap
2011,4,Turkish Grand Prix,istanbul,alguersuari,Toro Rosso,17,16,0.0,+1 Lap
2011,4,Turkish Grand Prix,istanbul,maldonado,Williams,14,17,0.0,+1 Lap
2011,4,Turkish Grand Prix,istanbul,trulli,Lotus,19,18,0.0,+1 Lap
2011,4,Turkish Grand Prix,istanbul,kovalainen,Lotus,18,19,0.0,+2 Laps
2011,4,Turkish Grand Prix,istanbul,ambrosio,Virgin,23,20,0.0,+2 Laps
2011,4,Turkish Grand Prix,istanbul,karthikeyan,HRT,22,21,0.0,+3 Laps
2011,4,Turkish Grand Prix,istanbul,liuzzi,HRT,20,22,0.0,+5 Laps
2011,4,Turkish Grand Prix,istanbul,resta,Force India,13,\N,0.0,Retired
2011,4,Turkish Grand Prix,istanbul,glock,Virgin,21,\N,0.0,Gearbox
2011,5,Spanish Grand Prix,catalunya,vettel,Red Bull,2,1,25.0,Finished
2011,5,Spanish Grand Prix,catalunya,hamilton,McLaren,3,2,18.0,Finished
2011,5,Spanish Grand Prix,catalunya,button,McLaren,5,3,15.0,Finished
2011,5,Spanish Grand Prix,catalunya,webber,Red Bull,1,4,12.0,Finished
2011,5,Spanish Grand Prix,catalunya,alonso,Ferrari,4,5,10.0,+1 Lap
2011,5,Spanish Grand Prix,catalunya,michael_schumacher,Mercedes,10,6,8.0,+1 Lap
2011,5,Spanish Grand Prix,catalunya,rosberg,Mercedes,7,7,6.0,+1 Lap
2011,5,Spanish Grand Prix,catalunya,heidfeld,Renault,24,8,4.0,+1 Lap
2011,5,Spanish Grand Prix,catalunya,perez,Sauber,12,9,2.0,+1 Lap
2011,5,Spanish Grand Prix,catalunya,kobayashi,Sauber,14,10,1.0,+1 Lap
2011,5,Spanish Grand Prix,catalunya,petrov,Renault,6,11,0.0,+1 Lap
2011,5,Spanish Grand Prix,catalunya,resta,Force India,16,12,0.0,+1 Lap
2011,5,Spanish Grand Prix,catalunya,sutil,Force India,17,13,0.0,+1 Lap
2011,5,Spanish Grand Prix,catalunya,buemi,Toro Rosso,11,14,0.0,+1 Lap
2011,5,Spanish Grand Prix,catalunya,maldonado,Williams,9,15,0.0,+1 Lap
2011,5,Spanish Grand Prix,catalunya,alguersuari,Toro Rosso,13,16,0.0,+2 Laps
2011,5,Spanish Grand Prix,catalunya,barrichello,Williams,19,17,0.0,+2 Laps
2011,5,Spanish Grand Prix,catalunya,trulli,Lotus,18,18,0.0,+2 Laps
2011,5,Spanish Grand Prix,catalunya,glock,Virgin,20,19,0.0,+3 Laps
2011,5,Spanish Grand Prix,catalunya,ambrosio,Virgin,23,20,0.0,+4 Laps
2011,5,Spanish Grand Prix,catalunya,karthikeyan,HRT,22,21,0.0,+5 Laps
2011,5,Spanish Grand Prix,catalunya,massa,Ferrari,8,\N,0.0,Gearbox
2011,5,Spanish Grand Prix,catalunya,kovalainen,Lotus,15,\N,0.0,Accident
2011,5,Spanish Grand Prix,catalunya,liuzzi,HRT,21,\N,0.0,Gearbox
2011,6,Monaco Grand Prix,monaco,vettel,Red Bull,1,1,25.0,Finished
2011,6,Monaco Grand Prix,monaco,alonso,Ferrari,4,2,18.0,Finished
2011,6,Monaco Grand Prix,monaco,button,McLaren,2,3,15.0,Finished
2011,6,Monaco Grand Prix,monaco,webber,Red Bull,3,4,12.0,Finished
2011,6,Monaco Grand Prix,monaco,kobayashi,Sauber,12,5,10.0,Finished
2011,6,Monaco Grand Prix,monaco,hamilton,McLaren,9,6,8.0,Finished
2011,6,Monaco Grand Prix,monaco,sutil,Force India,14,7,6.0,+1 Lap
2011,6,Monaco Grand Prix,monaco,heidfeld,Renault,15,8,4.0,+1 Lap
2011,6,Monaco Grand Prix,monaco,barrichello,Williams,11,9,2.0,+1 Lap
2011,6,Monaco Grand Prix,monaco,buemi,Toro Rosso,16,10,1.0,+1 Lap
2011,6,Monaco Grand Prix,monaco,rosberg,Mercedes,7,11,0.0,+2 Laps
2011,6,Monaco Grand Prix,monaco,resta,Force India,13,12,0.0,+2 Laps
2011,6,Monaco Grand Prix,monaco,trulli,Lotus,18,13,0.0,+2 Laps
2011,6,Monaco Grand Prix,monaco,kovalainen,Lotus,17,14,0.0,+2 Laps
2011,6,Monaco Grand Prix,monaco,ambrosio,Virgin,21,15,0.0,+3 Laps
2011,6,Monaco Grand Prix,monaco,liuzzi,HRT,23,16,0.0,+3 Laps
2011,6,Monaco Grand Prix,monaco,karthikeyan,HRT,22,17,0.0,+4 Laps
2011,6,Monaco Grand Prix,monaco,maldonado,Williams,8,18,0.0,Accident
2011,6,Monaco Grand Prix,monaco,petrov,Renault,10,\N,0.0,Collision
2011,6,Monaco Grand Prix,monaco,alguersuari,Toro Rosso,19,\N,0.0,Collision
2011,6,Monaco Grand Prix,monaco,massa,Ferrari,6,\N,0.0,Accident
2011,6,Monaco Grand Prix,monaco,michael_schumacher,Mercedes,5,\N,0.0,Engine
2011,6,Monaco Grand Prix,monaco,glock,Virgin,20,\N,0.0,Suspension
2011,7,Canadian Grand Prix,villeneuve,button,McLaren,7,1,25.0,Finished
2011,7,Canadian Grand Prix,villeneuve,vettel,Red Bull,1,2,18.0,Finished
2011,7,Canadian Grand Prix,villeneuve,webber,Red Bull,4,3,15.0,Finished
2011,7,Canadian Grand Prix,villeneuve,michael_schumacher,Mercedes,8,4,12.0,Finished
2011,7,Canadian Grand Prix,villeneuve,petrov,Renault,10,5,10.0,Finished
2011,7,Canadian Grand Prix,villeneuve,massa,Ferrari,3,6,8.0,Finished
2011,7,Canadian Grand Prix,villeneuve,kobayashi,Sauber,13,7,6.0,Finished
2011,7,Canadian Grand Prix,villeneuve,alguersuari,Toro Rosso,24,8,4.0,Finished
2011,7,Canadian Grand Prix,villeneuve,barrichello,Williams,16,9,2.0,Finished
2011,7,Canadian Grand Prix,villeneuve,buemi,Toro Rosso,15,10,1.0,Finished
2011,7,Canadian Grand Prix,villeneuve,rosberg,Mercedes,6,11,0.0,Finished
2011,7,Canadian Grand Prix,villeneuve,rosa,Sauber,17,12,0.0,Finished
2011,7,Canadian Grand Prix,villeneuve,liuzzi,HRT,20,13,0.0,+1 Lap
2011,7,Canadian Grand Prix,villeneuve,karthikeyan,HRT,22,14,0.0,+1 Lap
2011,7,Canadian Grand Prix,villeneuve,ambrosio,Virgin,23,15,0.0,+1 Lap
2011,7,Canadian Grand Prix,villeneuve,glock,Virgin,21,16,0.0,+1 Lap
2011,7,Canadian Grand Prix,villeneuve,trulli,Lotus,18,17,0.0,+1 Lap
2011,7,Canadian Grand Prix,villeneuve,resta,Force India,11,18,0.0,Accident
2011,7,Canadian Grand Prix,villeneuve,maldonado,Williams,12,\N,0.0,Retired
2011,7,Canadian Grand Prix,villeneuve,heidfeld,Renault,9,\N,0.0,Accident
2011,7,Canadian Grand Prix,villeneuve,sutil,Force India,14,\N,0.0,Accident
2011,7,Canadian Grand Prix,villeneuve,alonso,Ferrari,2,\N,0.0,Collision
2011,7,Canadian Grand Prix,villeneuve,kovalainen,Lotus,19,\N,0.0,Transmission
2011,7,Canadian Grand Prix,villeneuve,hamilton,McLaren,5,\N,0.0,Collision
2011,8,European Grand Prix,valencia,vettel,Red Bull,1,1,25.0,Finished
2011,8,European Grand Prix,valencia,alonso,Ferrari,4,2,18.0,Finished
2011,8,European Grand Prix,valencia,webber,Red Bull,2,3,15.0,Finished
2011,8,European Grand Prix,valencia,hamilton,McLaren,3,4,12.0,Finished
2011,8,European Grand Prix,valencia,massa,Ferrari,5,5,10.0,Finished
2011,8,European Grand Prix,valencia,button,McLaren,6,6,8.0,Finished
2011,8,European Grand Prix,valencia,rosberg,Mercedes,7,7,6.0,Finished
2011,8,European Grand Prix,valencia,alguersuari,Toro Rosso,18,8,4.0,+1 Lap
2011,8,European Grand Prix,valencia,sutil,Force India,10,9,2.0,+1 Lap
2011,8,European Grand Prix,valencia,heidfeld,Renault,9,10,1.0,+1 Lap
